,filepath,image,imagename,label,extension
10807,../data/original/Columbus Zoo/Connie/IMG_3142.JPG,IMG_3142.JPG,Connie_IMG_3142.JPG,Connie,.JPG
10808,../data/original/Columbus Zoo/Connie/IMG_2648.JPG,IMG_2648.JPG,Connie_IMG_2648.JPG,Connie,.JPG
10809,../data/original/Columbus Zoo/Connie/IMG_3389.JPG,IMG_3389.JPG,Connie_IMG_3389.JPG,Connie,.JPG
10810,../data/original/Columbus Zoo/Connie/IMG_1817.MOV,IMG_1817.MOV,Connie_IMG_1817.MOV,Connie,.MOV
10811,../data/original/Columbus Zoo/Connie/IMG_3357.JPG,IMG_3357.JPG,Connie_IMG_3357.JPG,Connie,.JPG
10812,../data/original/Columbus Zoo/Connie/IMG_2642.JPG,IMG_2642.JPG,Connie_IMG_2642.JPG,Connie,.JPG
10813,../data/original/Columbus Zoo/Connie/IMG_3471.JPG,IMG_3471.JPG,Connie_IMG_3471.JPG,Connie,.JPG
10814,../data/original/Columbus Zoo/Connie/IMG_1776.JPG,IMG_1776.JPG,Connie_IMG_1776.JPG,Connie,.JPG
10815,../data/original/Columbus Zoo/Connie/IMG_3569.JPG,IMG_3569.JPG,Connie_IMG_3569.JPG,Connie,.JPG
10816,../data/original/Columbus Zoo/Connie/IMG_3398.JPG,IMG_3398.JPG,Connie_IMG_3398.JPG,Connie,.JPG
10817,../data/original/Columbus Zoo/Connie/IMG_3450.JPG,IMG_3450.JPG,Connie_IMG_3450.JPG,Connie,.JPG
10818,../data/original/Columbus Zoo/Connie/IMG_1699.JPG,IMG_1699.JPG,Connie_IMG_1699.JPG,Connie,.JPG
10819,../data/original/Columbus Zoo/Connie/IMG_2885.JPG,IMG_2885.JPG,Connie_IMG_2885.JPG,Connie,.JPG
10820,../data/original/Columbus Zoo/Connie/IMG_3390.JPG,IMG_3390.JPG,Connie_IMG_3390.JPG,Connie,.JPG
10821,../data/original/Columbus Zoo/Connie/IMG_2465.MOV,IMG_2465.MOV,Connie_IMG_2465.MOV,Connie,.MOV
10822,../data/original/Columbus Zoo/Connie/IMG_2023.JPG,IMG_2023.JPG,Connie_IMG_2023.JPG,Connie,.JPG
10823,../data/original/Columbus Zoo/Connie/IMG_2952.JPG,IMG_2952.JPG,Connie_IMG_2952.JPG,Connie,.JPG
10824,../data/original/Columbus Zoo/Connie/IMG_3540.JPG,IMG_3540.JPG,Connie_IMG_3540.JPG,Connie,.JPG
10825,../data/original/Columbus Zoo/Connie/IMG_2948.JPG,IMG_2948.JPG,Connie_IMG_2948.JPG,Connie,.JPG
10826,../data/original/Columbus Zoo/Connie/IMG_1881.JPG,IMG_1881.JPG,Connie_IMG_1881.JPG,Connie,.JPG
10827,../data/original/Columbus Zoo/Connie/IMG_2727.JPG,IMG_2727.JPG,Connie_IMG_2727.JPG,Connie,.JPG
10828,../data/original/Columbus Zoo/Connie/IMG_2274.JPG,IMG_2274.JPG,Connie_IMG_2274.JPG,Connie,.JPG
10829,../data/original/Columbus Zoo/Connie/IMG_3543.JPG,IMG_3543.JPG,Connie_IMG_3543.JPG,Connie,.JPG
10830,../data/original/Columbus Zoo/Connie/IMG_2996.JPG,IMG_2996.JPG,Connie_IMG_2996.JPG,Connie,.JPG
10831,../data/original/Columbus Zoo/Connie/IMG_3495.JPG,IMG_3495.JPG,Connie_IMG_3495.JPG,Connie,.JPG
10832,../data/original/Columbus Zoo/Connie/IMG_2802.MOV,IMG_2802.MOV,Connie_IMG_2802.MOV,Connie,.MOV
10833,../data/original/Columbus Zoo/Connie/IMG_2462.JPG,IMG_2462.JPG,Connie_IMG_2462.JPG,Connie,.JPG
10834,../data/original/Columbus Zoo/Connie/IMG_2467.JPG,IMG_2467.JPG,Connie_IMG_2467.JPG,Connie,.JPG
10835,../data/original/Columbus Zoo/Connie/IMG_2487.JPG,IMG_2487.JPG,Connie_IMG_2487.JPG,Connie,.JPG
10836,../data/original/Columbus Zoo/Connie/IMG_2009.JPG,IMG_2009.JPG,Connie_IMG_2009.JPG,Connie,.JPG
10837,../data/original/Columbus Zoo/Connie/IMG_2197.JPG,IMG_2197.JPG,Connie_IMG_2197.JPG,Connie,.JPG
10838,../data/original/Columbus Zoo/Connie/IMG_3209.JPG,IMG_3209.JPG,Connie_IMG_3209.JPG,Connie,.JPG
10839,../data/original/Columbus Zoo/Connie/IMG_3522.JPG,IMG_3522.JPG,Connie_IMG_3522.JPG,Connie,.JPG
10840,../data/original/Columbus Zoo/Connie/IMG_2610.JPG,IMG_2610.JPG,Connie_IMG_2610.JPG,Connie,.JPG
10841,../data/original/Columbus Zoo/Connie/IMG_1627.JPG,IMG_1627.JPG,Connie_IMG_1627.JPG,Connie,.JPG
10842,../data/original/Columbus Zoo/Connie/IMG_2717.JPG,IMG_2717.JPG,Connie_IMG_2717.JPG,Connie,.JPG
10843,../data/original/Columbus Zoo/Connie/IMG_2977.JPG,IMG_2977.JPG,Connie_IMG_2977.JPG,Connie,.JPG
10844,../data/original/Columbus Zoo/Connie/IMG_1837.JPG,IMG_1837.JPG,Connie_IMG_1837.JPG,Connie,.JPG
10845,../data/original/Columbus Zoo/Connie/IMG_1651.JPG,IMG_1651.JPG,Connie_IMG_1651.JPG,Connie,.JPG
10846,../data/original/Columbus Zoo/Connie/IMG_2148.JPG,IMG_2148.JPG,Connie_IMG_2148.JPG,Connie,.JPG
10847,../data/original/Columbus Zoo/Connie/IMG_1708.JPG,IMG_1708.JPG,Connie_IMG_1708.JPG,Connie,.JPG
10848,../data/original/Columbus Zoo/Connie/IMG_2258.MOV,IMG_2258.MOV,Connie_IMG_2258.MOV,Connie,.MOV
10849,../data/original/Columbus Zoo/Connie/IMG_2222.JPG,IMG_2222.JPG,Connie_IMG_2222.JPG,Connie,.JPG
10850,../data/original/Columbus Zoo/Connie/IMG_1648.JPG,IMG_1648.JPG,Connie_IMG_1648.JPG,Connie,.JPG
10851,../data/original/Columbus Zoo/Connie/IMG_2830.JPG,IMG_2830.JPG,Connie_IMG_2830.JPG,Connie,.JPG
10852,../data/original/Columbus Zoo/Connie/IMG_2838.JPG,IMG_2838.JPG,Connie_IMG_2838.JPG,Connie,.JPG
10853,../data/original/Columbus Zoo/Connie/IMG_2833.JPG,IMG_2833.JPG,Connie_IMG_2833.JPG,Connie,.JPG
10854,../data/original/Columbus Zoo/Connie/IMG_3500.JPG,IMG_3500.JPG,Connie_IMG_3500.JPG,Connie,.JPG
10855,../data/original/Columbus Zoo/Connie/IMG_3508.JPG,IMG_3508.JPG,Connie_IMG_3508.JPG,Connie,.JPG
10856,../data/original/Columbus Zoo/Connie/IMG_2441.JPG,IMG_2441.JPG,Connie_IMG_2441.JPG,Connie,.JPG
10857,../data/original/Columbus Zoo/Connie/IMG_3517.JPG,IMG_3517.JPG,Connie_IMG_3517.JPG,Connie,.JPG
10858,../data/original/Columbus Zoo/Connie/IMG_1646.JPG,IMG_1646.JPG,Connie_IMG_1646.JPG,Connie,.JPG
10859,../data/original/Columbus Zoo/Connie/IMG_3041.MOV,IMG_3041.MOV,Connie_IMG_3041.MOV,Connie,.MOV
10860,../data/original/Columbus Zoo/Connie/IMG_3139.JPG,IMG_3139.JPG,Connie_IMG_3139.JPG,Connie,.JPG
10861,../data/original/Columbus Zoo/Connie/IMG_2500.JPG,IMG_2500.JPG,Connie_IMG_2500.JPG,Connie,.JPG
10862,../data/original/Columbus Zoo/Connie/IMG_2605.JPG,IMG_2605.JPG,Connie_IMG_2605.JPG,Connie,.JPG
10863,../data/original/Columbus Zoo/Connie/IMG_1694.JPG,IMG_1694.JPG,Connie_IMG_1694.JPG,Connie,.JPG
10864,../data/original/Columbus Zoo/Connie/IMG_3059.JPG,IMG_3059.JPG,Connie_IMG_3059.JPG,Connie,.JPG
10865,../data/original/Columbus Zoo/Connie/IMG_2063.JPG,IMG_2063.JPG,Connie_IMG_2063.JPG,Connie,.JPG
10866,../data/original/Columbus Zoo/Connie/IMG_2295.MOV,IMG_2295.MOV,Connie_IMG_2295.MOV,Connie,.MOV
10867,../data/original/Columbus Zoo/Connie/IMG_2609.JPG,IMG_2609.JPG,Connie_IMG_2609.JPG,Connie,.JPG
10868,../data/original/Columbus Zoo/Connie/IMG_1683.JPG,IMG_1683.JPG,Connie_IMG_1683.JPG,Connie,.JPG
10869,../data/original/Columbus Zoo/Connie/IMG_3338.MOV,IMG_3338.MOV,Connie_IMG_3338.MOV,Connie,.MOV
10870,../data/original/Columbus Zoo/Connie/IMG_2690.JPG,IMG_2690.JPG,Connie_IMG_2690.JPG,Connie,.JPG
10871,../data/original/Columbus Zoo/Connie/IMG_2540.JPG,IMG_2540.JPG,Connie_IMG_2540.JPG,Connie,.JPG
10872,../data/original/Columbus Zoo/Connie/IMG_2236.JPG,IMG_2236.JPG,Connie_IMG_2236.JPG,Connie,.JPG
10873,../data/original/Columbus Zoo/Connie/IMG_2472.JPG,IMG_2472.JPG,Connie_IMG_2472.JPG,Connie,.JPG
10874,../data/original/Columbus Zoo/Connie/IMG_3327.JPG,IMG_3327.JPG,Connie_IMG_3327.JPG,Connie,.JPG
10875,../data/original/Columbus Zoo/Connie/IMG_1925.JPG,IMG_1925.JPG,Connie_IMG_1925.JPG,Connie,.JPG
10876,../data/original/Columbus Zoo/Connie/IMG_3643.JPG,IMG_3643.JPG,Connie_IMG_3643.JPG,Connie,.JPG
10877,../data/original/Columbus Zoo/Connie/IMG_2573.JPG,IMG_2573.JPG,Connie_IMG_2573.JPG,Connie,.JPG
10878,../data/original/Columbus Zoo/Connie/IMG_3595.JPG,IMG_3595.JPG,Connie_IMG_3595.JPG,Connie,.JPG
10879,../data/original/Columbus Zoo/Connie/IMG_3085.JPG,IMG_3085.JPG,Connie_IMG_3085.JPG,Connie,.JPG
10880,../data/original/Columbus Zoo/Connie/IMG_3265.MOV,IMG_3265.MOV,Connie_IMG_3265.MOV,Connie,.MOV
10881,../data/original/Columbus Zoo/Connie/IMG_3441.JPG,IMG_3441.JPG,Connie_IMG_3441.JPG,Connie,.JPG
10882,../data/original/Columbus Zoo/Connie/IMG_1728.MOV,IMG_1728.MOV,Connie_IMG_1728.MOV,Connie,.MOV
10883,../data/original/Columbus Zoo/Connie/IMG_3599.MOV,IMG_3599.MOV,Connie_IMG_3599.MOV,Connie,.MOV
10884,../data/original/Columbus Zoo/Connie/IMG_1813.JPG,IMG_1813.JPG,Connie_IMG_1813.JPG,Connie,.JPG
10885,../data/original/Columbus Zoo/Connie/IMG_1713.JPG,IMG_1713.JPG,Connie_IMG_1713.JPG,Connie,.JPG
10886,../data/original/Columbus Zoo/Connie/IMG_3534.JPG,IMG_3534.JPG,Connie_IMG_3534.JPG,Connie,.JPG
10887,../data/original/Columbus Zoo/Connie/IMG_3412.JPG,IMG_3412.JPG,Connie_IMG_3412.JPG,Connie,.JPG
10888,../data/original/Columbus Zoo/Connie/IMG_3643.MOV,IMG_3643.MOV,Connie_IMG_3643.MOV,Connie,.MOV
10889,../data/original/Columbus Zoo/Connie/IMG_3274.JPG,IMG_3274.JPG,Connie_IMG_3274.JPG,Connie,.JPG
10890,../data/original/Columbus Zoo/Connie/IMG_1818.JPG,IMG_1818.JPG,Connie_IMG_1818.JPG,Connie,.JPG
10891,../data/original/Columbus Zoo/Connie/IMG_2780.JPG,IMG_2780.JPG,Connie_IMG_2780.JPG,Connie,.JPG
10892,../data/original/Columbus Zoo/Connie/IMG_1811.JPG,IMG_1811.JPG,Connie_IMG_1811.JPG,Connie,.JPG
10893,../data/original/Columbus Zoo/Connie/IMG_3376.JPG,IMG_3376.JPG,Connie_IMG_3376.JPG,Connie,.JPG
10894,../data/original/Columbus Zoo/Connie/IMG_2617.JPG,IMG_2617.JPG,Connie_IMG_2617.JPG,Connie,.JPG
10895,../data/original/Columbus Zoo/Connie/IMG_2370.JPG,IMG_2370.JPG,Connie_IMG_2370.JPG,Connie,.JPG
10896,../data/original/Columbus Zoo/Connie/IMG_3493.JPG,IMG_3493.JPG,Connie_IMG_3493.JPG,Connie,.JPG
10897,../data/original/Columbus Zoo/Connie/IMG_2091.JPG,IMG_2091.JPG,Connie_IMG_2091.JPG,Connie,.JPG
10898,../data/original/Columbus Zoo/Connie/IMG_1818.MOV,IMG_1818.MOV,Connie_IMG_1818.MOV,Connie,.MOV
10899,../data/original/Columbus Zoo/Connie/IMG_3464.JPG,IMG_3464.JPG,Connie_IMG_3464.JPG,Connie,.JPG
10900,../data/original/Columbus Zoo/Connie/IMG_2624.JPG,IMG_2624.JPG,Connie_IMG_2624.JPG,Connie,.JPG
10901,../data/original/Columbus Zoo/Connie/IMG_1924.MOV,IMG_1924.MOV,Connie_IMG_1924.MOV,Connie,.MOV
10902,../data/original/Columbus Zoo/Connie/IMG_3095.JPG,IMG_3095.JPG,Connie_IMG_3095.JPG,Connie,.JPG
10903,../data/original/Columbus Zoo/Connie/IMG_2971.JPG,IMG_2971.JPG,Connie_IMG_2971.JPG,Connie,.JPG
10904,../data/original/Columbus Zoo/Connie/IMG_3102.JPG,IMG_3102.JPG,Connie_IMG_3102.JPG,Connie,.JPG
10905,../data/original/Columbus Zoo/Connie/IMG_3100.JPG,IMG_3100.JPG,Connie_IMG_3100.JPG,Connie,.JPG
10906,../data/original/Columbus Zoo/Connie/IMG_2625.JPG,IMG_2625.JPG,Connie_IMG_2625.JPG,Connie,.JPG
10907,../data/original/Columbus Zoo/Connie/IMG_3250.JPG,IMG_3250.JPG,Connie_IMG_3250.JPG,Connie,.JPG
10908,../data/original/Columbus Zoo/Connie/IMG_2929.MOV,IMG_2929.MOV,Connie_IMG_2929.MOV,Connie,.MOV
10909,../data/original/Columbus Zoo/Connie/IMG_3020.JPG,IMG_3020.JPG,Connie_IMG_3020.JPG,Connie,.JPG
10910,../data/original/Columbus Zoo/Connie/IMG_2771.JPG,IMG_2771.JPG,Connie_IMG_2771.JPG,Connie,.JPG
10911,../data/original/Columbus Zoo/Connie/IMG_3593.JPG,IMG_3593.JPG,Connie_IMG_3593.JPG,Connie,.JPG
10912,../data/original/Columbus Zoo/Connie/IMG_2941.MOV,IMG_2941.MOV,Connie_IMG_2941.MOV,Connie,.MOV
10913,../data/original/Columbus Zoo/Connie/IMG_3079.JPG,IMG_3079.JPG,Connie_IMG_3079.JPG,Connie,.JPG
10914,../data/original/Columbus Zoo/Connie/IMG_2405.JPG,IMG_2405.JPG,Connie_IMG_2405.JPG,Connie,.JPG
10915,../data/original/Columbus Zoo/Connie/IMG_3420.JPG,IMG_3420.JPG,Connie_IMG_3420.JPG,Connie,.JPG
10916,../data/original/Columbus Zoo/Connie/IMG_2483.JPG,IMG_2483.JPG,Connie_IMG_2483.JPG,Connie,.JPG
10917,../data/original/Columbus Zoo/Connie/IMG_2167.JPG,IMG_2167.JPG,Connie_IMG_2167.JPG,Connie,.JPG
10918,../data/original/Columbus Zoo/Connie/IMG_2382.JPG,IMG_2382.JPG,Connie_IMG_2382.JPG,Connie,.JPG
10919,../data/original/Columbus Zoo/Connie/IMG_2240.JPG,IMG_2240.JPG,Connie_IMG_2240.JPG,Connie,.JPG
10920,../data/original/Columbus Zoo/Connie/IMG_3484.JPG,IMG_3484.JPG,Connie_IMG_3484.JPG,Connie,.JPG
10921,../data/original/Columbus Zoo/Connie/IMG_2759.JPG,IMG_2759.JPG,Connie_IMG_2759.JPG,Connie,.JPG
10922,../data/original/Columbus Zoo/Connie/IMG_2423.JPG,IMG_2423.JPG,Connie_IMG_2423.JPG,Connie,.JPG
10923,../data/original/Columbus Zoo/Connie/IMG_3574.JPG,IMG_3574.JPG,Connie_IMG_3574.JPG,Connie,.JPG
10924,../data/original/Columbus Zoo/Connie/IMG_3367.JPG,IMG_3367.JPG,Connie_IMG_3367.JPG,Connie,.JPG
10925,../data/original/Columbus Zoo/Connie/IMG_2872.JPG,IMG_2872.JPG,Connie_IMG_2872.JPG,Connie,.JPG
10926,../data/original/Columbus Zoo/Connie/IMG_3518.JPG,IMG_3518.JPG,Connie_IMG_3518.JPG,Connie,.JPG
10927,../data/original/Columbus Zoo/Connie/IMG_2323.JPG,IMG_2323.JPG,Connie_IMG_2323.JPG,Connie,.JPG
10928,../data/original/Columbus Zoo/Connie/IMG_2775.JPG,IMG_2775.JPG,Connie_IMG_2775.JPG,Connie,.JPG
10929,../data/original/Columbus Zoo/Connie/IMG_3514.JPG,IMG_3514.JPG,Connie_IMG_3514.JPG,Connie,.JPG
10930,../data/original/Columbus Zoo/Connie/IMG_2946.JPG,IMG_2946.JPG,Connie_IMG_2946.JPG,Connie,.JPG
10931,../data/original/Columbus Zoo/Connie/IMG_1846.JPG,IMG_1846.JPG,Connie_IMG_1846.JPG,Connie,.JPG
10932,../data/original/Columbus Zoo/Connie/IMG_2337.JPG,IMG_2337.JPG,Connie_IMG_2337.JPG,Connie,.JPG
10933,../data/original/Columbus Zoo/Connie/IMG_2688.JPG,IMG_2688.JPG,Connie_IMG_2688.JPG,Connie,.JPG
10934,../data/original/Columbus Zoo/Connie/IMG_3159.JPG,IMG_3159.JPG,Connie_IMG_3159.JPG,Connie,.JPG
10935,../data/original/Columbus Zoo/Connie/IMG_2080.JPG,IMG_2080.JPG,Connie_IMG_2080.JPG,Connie,.JPG
10936,../data/original/Columbus Zoo/Connie/IMG_3475.JPG,IMG_3475.JPG,Connie_IMG_3475.JPG,Connie,.JPG
10937,../data/original/Columbus Zoo/Connie/IMG_2956.JPG,IMG_2956.JPG,Connie_IMG_2956.JPG,Connie,.JPG
10938,../data/original/Columbus Zoo/Connie/IMG_2456.JPG,IMG_2456.JPG,Connie_IMG_2456.JPG,Connie,.JPG
10939,../data/original/Columbus Zoo/Connie/IMG_3329.JPG,IMG_3329.JPG,Connie_IMG_3329.JPG,Connie,.JPG
10940,../data/original/Columbus Zoo/Connie/IMG_1974.JPG,IMG_1974.JPG,Connie_IMG_1974.JPG,Connie,.JPG
10941,../data/original/Columbus Zoo/Connie/IMG_1783.JPG,IMG_1783.JPG,Connie_IMG_1783.JPG,Connie,.JPG
10942,../data/original/Columbus Zoo/Connie/IMG_2888.JPG,IMG_2888.JPG,Connie_IMG_2888.JPG,Connie,.JPG
10943,../data/original/Columbus Zoo/Connie/IMG_3442.JPG,IMG_3442.JPG,Connie_IMG_3442.JPG,Connie,.JPG
10944,../data/original/Columbus Zoo/Connie/IMG_2216.JPG,IMG_2216.JPG,Connie_IMG_2216.JPG,Connie,.JPG
10945,../data/original/Columbus Zoo/Connie/IMG_3229.JPG,IMG_3229.JPG,Connie_IMG_3229.JPG,Connie,.JPG
10946,../data/original/Columbus Zoo/Connie/IMG_1721.JPG,IMG_1721.JPG,Connie_IMG_1721.JPG,Connie,.JPG
10947,../data/original/Columbus Zoo/Connie/IMG_3213.JPG,IMG_3213.JPG,Connie_IMG_3213.JPG,Connie,.JPG
10948,../data/original/Columbus Zoo/Connie/IMG_1934.JPG,IMG_1934.JPG,Connie_IMG_1934.JPG,Connie,.JPG
10949,../data/original/Columbus Zoo/Connie/IMG_2421.JPG,IMG_2421.JPG,Connie_IMG_2421.JPG,Connie,.JPG
10950,../data/original/Columbus Zoo/Connie/IMG_3606.JPG,IMG_3606.JPG,Connie_IMG_3606.JPG,Connie,.JPG
10951,../data/original/Columbus Zoo/Connie/IMG_2203.JPG,IMG_2203.JPG,Connie_IMG_2203.JPG,Connie,.JPG
10952,../data/original/Columbus Zoo/Connie/IMG_3297.MOV,IMG_3297.MOV,Connie_IMG_3297.MOV,Connie,.MOV
10953,../data/original/Columbus Zoo/Connie/IMG_3344.JPG,IMG_3344.JPG,Connie_IMG_3344.JPG,Connie,.JPG
10954,../data/original/Columbus Zoo/Connie/IMG_2128.JPG,IMG_2128.JPG,Connie_IMG_2128.JPG,Connie,.JPG
10955,../data/original/Columbus Zoo/Connie/IMG_3238.JPG,IMG_3238.JPG,Connie_IMG_3238.JPG,Connie,.JPG
10956,../data/original/Columbus Zoo/Connie/IMG_2210.JPG,IMG_2210.JPG,Connie_IMG_2210.JPG,Connie,.JPG
10957,../data/original/Columbus Zoo/Connie/IMG_2181.JPG,IMG_2181.JPG,Connie_IMG_2181.JPG,Connie,.JPG
10958,../data/original/Columbus Zoo/Connie/IMG_2412.JPG,IMG_2412.JPG,Connie_IMG_2412.JPG,Connie,.JPG
10959,../data/original/Columbus Zoo/Connie/IMG_1845.JPG,IMG_1845.JPG,Connie_IMG_1845.JPG,Connie,.JPG
10960,../data/original/Columbus Zoo/Connie/IMG_2251.JPG,IMG_2251.JPG,Connie_IMG_2251.JPG,Connie,.JPG
10961,../data/original/Columbus Zoo/Connie/IMG_3313.JPG,IMG_3313.JPG,Connie_IMG_3313.JPG,Connie,.JPG
10962,../data/original/Columbus Zoo/Connie/IMG_2776.JPG,IMG_2776.JPG,Connie_IMG_2776.JPG,Connie,.JPG
10963,../data/original/Columbus Zoo/Connie/IMG_1758.JPG,IMG_1758.JPG,Connie_IMG_1758.JPG,Connie,.JPG
10964,../data/original/Columbus Zoo/Connie/IMG_1700.MOV,IMG_1700.MOV,Connie_IMG_1700.MOV,Connie,.MOV
10965,../data/original/Columbus Zoo/Connie/IMG_2237.JPG,IMG_2237.JPG,Connie_IMG_2237.JPG,Connie,.JPG
10966,../data/original/Columbus Zoo/Connie/IMG_3623.JPG,IMG_3623.JPG,Connie_IMG_3623.JPG,Connie,.JPG
10967,../data/original/Columbus Zoo/Connie/IMG_2708.JPG,IMG_2708.JPG,Connie_IMG_2708.JPG,Connie,.JPG
10968,../data/original/Columbus Zoo/Connie/IMG_2963.JPG,IMG_2963.JPG,Connie_IMG_2963.JPG,Connie,.JPG
10969,../data/original/Columbus Zoo/Connie/IMG_2577.MOV,IMG_2577.MOV,Connie_IMG_2577.MOV,Connie,.MOV
10970,../data/original/Columbus Zoo/Connie/IMG_3105.JPG,IMG_3105.JPG,Connie_IMG_3105.JPG,Connie,.JPG
10971,../data/original/Columbus Zoo/Connie/IMG_3043.JPG,IMG_3043.JPG,Connie_IMG_3043.JPG,Connie,.JPG
10972,../data/original/Columbus Zoo/Connie/IMG_1798.MOV,IMG_1798.MOV,Connie_IMG_1798.MOV,Connie,.MOV
10973,../data/original/Columbus Zoo/Connie/IMG_1884.JPG,IMG_1884.JPG,Connie_IMG_1884.JPG,Connie,.JPG
10974,../data/original/Columbus Zoo/Connie/IMG_2981.JPG,IMG_2981.JPG,Connie_IMG_2981.JPG,Connie,.JPG
10975,../data/original/Columbus Zoo/Connie/IMG_2060.JPG,IMG_2060.JPG,Connie_IMG_2060.JPG,Connie,.JPG
10976,../data/original/Columbus Zoo/Connie/IMG_2709.JPG,IMG_2709.JPG,Connie_IMG_2709.JPG,Connie,.JPG
10977,../data/original/Columbus Zoo/Connie/IMG_2038.JPG,IMG_2038.JPG,Connie_IMG_2038.JPG,Connie,.JPG
10978,../data/original/Columbus Zoo/Connie/IMG_1764.JPG,IMG_1764.JPG,Connie_IMG_1764.JPG,Connie,.JPG
10979,../data/original/Columbus Zoo/Connie/IMG_1724.JPG,IMG_1724.JPG,Connie_IMG_1724.JPG,Connie,.JPG
10980,../data/original/Columbus Zoo/Connie/IMG_2478.JPG,IMG_2478.JPG,Connie_IMG_2478.JPG,Connie,.JPG
10981,../data/original/Columbus Zoo/Connie/IMG_2699.JPG,IMG_2699.JPG,Connie_IMG_2699.JPG,Connie,.JPG
10982,../data/original/Columbus Zoo/Connie/IMG_2899.JPG,IMG_2899.JPG,Connie_IMG_2899.JPG,Connie,.JPG
10983,../data/original/Columbus Zoo/Connie/IMG_2843.JPG,IMG_2843.JPG,Connie_IMG_2843.JPG,Connie,.JPG
10984,../data/original/Columbus Zoo/Connie/IMG_3553.JPG,IMG_3553.JPG,Connie_IMG_3553.JPG,Connie,.JPG
10985,../data/original/Columbus Zoo/Connie/IMG_3375.JPG,IMG_3375.JPG,Connie_IMG_3375.JPG,Connie,.JPG
10986,../data/original/Columbus Zoo/Connie/IMG_1739.JPG,IMG_1739.JPG,Connie_IMG_1739.JPG,Connie,.JPG
10987,../data/original/Columbus Zoo/Connie/IMG_2125.JPG,IMG_2125.JPG,Connie_IMG_2125.JPG,Connie,.JPG
10988,../data/original/Columbus Zoo/Connie/IMG_2631.JPG,IMG_2631.JPG,Connie_IMG_2631.JPG,Connie,.JPG
10989,../data/original/Columbus Zoo/Connie/IMG_2273.JPG,IMG_2273.JPG,Connie_IMG_2273.JPG,Connie,.JPG
10990,../data/original/Columbus Zoo/Connie/IMG_3258.JPG,IMG_3258.JPG,Connie_IMG_3258.JPG,Connie,.JPG
10991,../data/original/Columbus Zoo/Connie/IMG_3027.JPG,IMG_3027.JPG,Connie_IMG_3027.JPG,Connie,.JPG
10992,../data/original/Columbus Zoo/Connie/IMG_3480.JPG,IMG_3480.JPG,Connie_IMG_3480.JPG,Connie,.JPG
10993,../data/original/Columbus Zoo/Connie/IMG_3448.JPG,IMG_3448.JPG,Connie_IMG_3448.JPG,Connie,.JPG
10994,../data/original/Columbus Zoo/Connie/IMG_1779.JPG,IMG_1779.JPG,Connie_IMG_1779.JPG,Connie,.JPG
10995,../data/original/Columbus Zoo/Connie/IMG_1687.JPG,IMG_1687.JPG,Connie_IMG_1687.JPG,Connie,.JPG
10996,../data/original/Columbus Zoo/Connie/IMG_2594.JPG,IMG_2594.JPG,Connie_IMG_2594.JPG,Connie,.JPG
10997,../data/original/Columbus Zoo/Connie/IMG_3604.JPG,IMG_3604.JPG,Connie_IMG_3604.JPG,Connie,.JPG
10998,../data/original/Columbus Zoo/Connie/IMG_2244.JPG,IMG_2244.JPG,Connie_IMG_2244.JPG,Connie,.JPG
10999,../data/original/Columbus Zoo/Connie/IMG_2226.JPG,IMG_2226.JPG,Connie_IMG_2226.JPG,Connie,.JPG
11000,../data/original/Columbus Zoo/Connie/IMG_2689.JPG,IMG_2689.JPG,Connie_IMG_2689.JPG,Connie,.JPG
11001,../data/original/Columbus Zoo/Connie/IMG_3319.JPG,IMG_3319.JPG,Connie_IMG_3319.JPG,Connie,.JPG
11002,../data/original/Columbus Zoo/Connie/IMG_3363.JPG,IMG_3363.JPG,Connie_IMG_3363.JPG,Connie,.JPG
11003,../data/original/Columbus Zoo/Connie/IMG_2818.JPG,IMG_2818.JPG,Connie_IMG_2818.JPG,Connie,.JPG
11004,../data/original/Columbus Zoo/Connie/IMG_2695.JPG,IMG_2695.JPG,Connie_IMG_2695.JPG,Connie,.JPG
11005,../data/original/Columbus Zoo/Connie/IMG_2131.JPG,IMG_2131.JPG,Connie_IMG_2131.JPG,Connie,.JPG
11006,../data/original/Columbus Zoo/Connie/IMG_2154.MOV,IMG_2154.MOV,Connie_IMG_2154.MOV,Connie,.MOV
11007,../data/original/Columbus Zoo/Connie/IMG_3164.JPG,IMG_3164.JPG,Connie_IMG_3164.JPG,Connie,.JPG
11008,../data/original/Columbus Zoo/Connie/IMG_2957.JPG,IMG_2957.JPG,Connie_IMG_2957.JPG,Connie,.JPG
11009,../data/original/Columbus Zoo/Connie/IMG_1787.JPG,IMG_1787.JPG,Connie_IMG_1787.JPG,Connie,.JPG
11010,../data/original/Columbus Zoo/Connie/IMG_3637.JPG,IMG_3637.JPG,Connie_IMG_3637.JPG,Connie,.JPG
11011,../data/original/Columbus Zoo/Connie/IMG_2015.JPG,IMG_2015.JPG,Connie_IMG_2015.JPG,Connie,.JPG
11012,../data/original/Columbus Zoo/Connie/IMG_3114.MOV,IMG_3114.MOV,Connie_IMG_3114.MOV,Connie,.MOV
11013,../data/original/Columbus Zoo/Connie/IMG_2576.MOV,IMG_2576.MOV,Connie_IMG_2576.MOV,Connie,.MOV
11014,../data/original/Columbus Zoo/Connie/IMG_2556.JPG,IMG_2556.JPG,Connie_IMG_2556.JPG,Connie,.JPG
